Gene rank;DEPICT For SNP rank;predicates For SNP rank;node2vec normal For SNP rank;node2vec graphlet For SNP rank;node2vec autoencode For SNP rank;node2vec combi For SNP rank;network distance For SNP rank;EVOKE For SNP rank;rdf2vec For SNP rank;struc2vec For SNP rank;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
True;True;True;False;False;True;True;False;False;False;True;40,0;120,0;44,0;84,26352128883774;0,7779487179487179;29,0;40,0;43,0;43,0;1,7727272727272727;1,0
True;True;True;False;False;True;False;True;True;False;False;40,0;120,0;44,0;82,2065592635213;0,7550320512820512;27,0;41,0;43,0;43,0;1,8181818181818181;1,0
True;True;True;False;False;True;False;True;False;True;False;40,0;120,0;44,0;85,94649021864211;0,8196794871794871;30,0;42,0;43,0;44,0;1,5909090909090908;1,0
True;True;True;False;False;True;False;True;False;False;True;40,0;120,0;44,0;83,11277330264673;0,764198717948718;28,0;41,0;43,0;43,0;1,7954545454545454;1,0
True;True;True;False;False;True;False;False;True;True;False;40,0;120,0;44,0;86,59378596087457;0,8183653846153847;31,0;42,0;43,0;43,0;1,6818181818181819;1,0
True;True;True;False;False;True;False;False;True;False;True;40,0;120,0;44,0;83,94706559263521;0,776474358974359;28,0;41,0;43,0;43,0;1,7954545454545454;1,0
True;True;True;False;False;True;False;False;False;True;True;40,0;120,0;44,0;86,50747986191026;0,8135897435897437;31,0;41,0;43,0;43,0;1,6590909090909092;1,0
True;True;True;False;False;False;True;True;True;False;False;40,0;120,0;44,0;83,40046029919448;0,763173076923077;28,0;42,0;43,0;43,0;1,75;1,0
True;True;True;False;False;False;True;True;False;True;False;40,0;120,0;44,0;87,39930955120828;0,8411538461538463;31,0;42,0;43,0;44,0;1,5227272727272727;1,0
True;True;True;False;False;False;True;True;False;False;True;40,0;120,0;44,0;82,8970080552359;0,759198717948718;29,0;40,0;43,0;43,0;1,8181818181818181;1,0
True;True;True;False;False;False;True;False;True;True;False;40,0;120,0;44,0;90,52071346375143;0,8717307692307692;34,0;42,0;43,0;44,0;1,5;1,0
True;True;True;False;False;False;True;False;True;False;True;40,0;120,0;44,0;83,93268124280783;0,7763141025641026;28,0;42,0;43,0;44,0;1,7045454545454546;1,0
True;True;True;False;False;False;True;False;False;True;True;40,0;120,0;44,0;89,614499424626;0,8683974358974359;33,0;42,0;43,0;44,0;1,5227272727272727;1,0
True;True;True;False;False;False;False;True;True;True;False;40,0;120,0;44,0;89,2692750287687;0,861346153846154;32,0;42,0;43,0;44,0;1,4772727272727273;1,0
True;True;True;False;False;False;False;True;True;False;True;40,0;120,0;44,0;82,49424626006905;0,7585897435897436;26,0;43,0;43,0;43,0;1,7272727272727273;1,0
True;True;True;False;False;False;False;True;False;True;True;40,0;120,0;44,0;89,02474108170311;0,860096153846154;32,0;43,0;43,0;44,0;1,4772727272727273;1,0
True;True;True;False;False;False;False;False;True;True;True;40,0;120,0;44,0;90,06041426927503;0,8679487179487179;33,0;42,0;43,0;43,0;1,5454545454545454;1,0
True;True;False;True;True;True;True;False;False;False;False;42,0;133,0;46,0;84,48067632850241;0,8005062490112325;30,0;43,0;46,0;46,0;1,6304347826086956;1,0
True;True;False;True;True;True;False;True;False;False;False;42,0;133,0;46,0;83,5024154589372;0,7511997046880767;28,0;44,0;45,0;46,0;1,6521739130434783;1,0
True;True;False;True;True;True;False;False;True;False;False;42,0;133,0;46,0;86,95652173913044;0,8033407161314139;31,0;44,0;46,0;46,0;1,5217391304347827;1,0
True;True;False;True;True;True;False;False;False;True;False;42,0;133,0;46,0;86,4855072463768;0,7968346253229972;32,0;43,0;45,0;46,0;1,5869565217391304;1,0
True;True;False;True;True;True;False;False;False;False;True;42,0;133,0;46,0;84,52898550724638;0,7715946843853823;28,0;44,0;46,0;46,0;1,5869565217391304;1,0
True;True;False;True;True;False;True;True;False;False;False;42,0;133,0;46,0;84,61352657004831;0,7866305436903445;30,0;42,0;45,0;46,0;1,6521739130434783;1,0
True;True;False;True;True;False;True;False;True;False;False;42,0;133,0;46,0;85,55555555555556;0,7999393555871961;30,0;43,0;46,0;46,0;1,565217391304348;1,0
True;True;False;True;True;False;True;False;False;True;False;42,0;133,0;46,0;86,28019323671498;0,8356668248694826;31,0;43,0;45,0;46,0;1,565217391304348;1,0
True;True;False;True;True;False;True;False;False;False;True;42,0;133,0;46,0;85,55555555555556;0,8044745029794865;30,0;43,0;46,0;46,0;1,565217391304348;1,0
True;True;False;True;True;False;False;True;True;False;False;42,0;133,0;46,0;86,95652173913044;0,7908822443706163;32,0;43,0;45,0;46,0;1,565217391304348;1,0
True;True;False;True;True;False;False;True;False;True;False;42,0;133,0;46,0;85,21739130434783;0,7690568475452197;30,0;42,0;45,0;46,0;1,608695652173913;1,0
True;True;False;True;True;False;False;True;False;False;True;42,0;133,0;46,0;85,2536231884058;0,7730251015134736;29,0;44,0;45,0;46,0;1,5869565217391304;1,0
True;True;False;True;True;False;False;False;True;True;False;42,0;133,0;46,0;87,64492753623188;0,8132613510520488;32,0;43,0;46,0;46,0;1,5;1,0
True;True;False;True;True;False;False;False;True;False;True;42,0;133,0;46,0;85,67632850241547;0,777547065337763;30,0;44,0;46,0;46,0;1,565217391304348;1,0
True;True;False;True;True;False;False;False;False;True;True;42,0;133,0;46,0;88,79227053140096;0,8271502399409376;33,0;43,0;46,0;46,0;1,4782608695652173;1,0
True;True;False;True;False;True;True;True;False;False;False;42,0;133,0;46,0;83,2487922705314;0,7850353319622423;30,0;42,0;45,0;45,0;1,891304347826087;1,0
True;True;False;True;False;True;True;False;True;False;False;42,0;133,0;46,0;85,19323671497585;0,8054303116595475;31,0;43,0;44,0;45,0;1,8043478260869565;1,0
True;True;False;True;False;True;True;False;False;True;False;42,0;133,0;46,0;88,1038647342995;0,857235142118863;34,0;43,0;45,0;46,0;1,565217391304348;1,0
True;True;False;True;False;True;True;False;False;False;True;42,0;133,0;46,0;84,55314009661836;0,805997205083584;32,0;41,0;44,0;45,0;1,8695652173913044;1,0
True;True;False;True;False;True;False;True;True;False;False;42,0;133,0;46,0;86,6062801932367;0,8297803617571059;33,0;43,0;45,0;45,0;1,6956521739130435;1,0
True;True;False;True;False;True;False;True;False;True;False;42,0;133,0;46,0;86,29227053140096;0,8263658176448873;32,0;43,0;45,0;46,0;1,673913043478261;1,0
True;True;False;True;False;True;False;True;False;False;True;42,0;133,0;46,0;84,13043478260869;0,8054303116595475;30,0;43,0;45,0;45,0;1,8043478260869565;1,0
True;True;False;True;False;True;False;False;True;True;False;42,0;133,0;46,0;89,80676328502416;0,8824750830564784;36,0;44,0;45,0;46,0;1,5434782608695652;1,0
True;True;False;True;False;True;False;False;True;False;True;42,0;133,0;46,0;84,72222222222221;0,8179019669883458;31,0;43,0;44,0;45,0;1,826086956521739;1,0
True;True;False;True;False;True;False;False;False;True;True;42,0;133,0;46,0;88,46618357487922;0,8669250645994832;34,0;43,0;45,0;45,0;1,6304347826086956;1,0
True;True;False;True;False;False;True;True;True;False;False;42,0;133,0;46,0;84,60144927536231;0,7980606971470758;30,0;43,0;45,0;45,0;1,7826086956521738;1,0
True;True;False;True;False;False;True;True;False;True;False;42,0;133,0;46,0;86,4855072463768;0,806781627379634;32,0;43,0;45,0;46,0;1,608695652173913;1,0
True;True;False;True;False;False;True;True;False;False;True;42,0;133,0;46,0;81,58212560386474;0,7748180667615885;27,0;42,0;45,0;45,0;1,8695652173913044;1,0
True;True;False;True;False;False;True;False;True;True;False;42,0;133,0;46,0;89,02173913043478;0,8543874914306807;33,0;44,0;45,0;46,0;1,4782608695652173;1,0
True;True;False;True;False;False;True;False;True;False;True;42,0;133,0;46,0;85,92995169082126;0,8328982755893056;31,0;43,0;45,0;45,0;1,6956521739130435;1,0
True;True;False;True;False;False;True;False;False;True;True;42,0;133,0;46,0;89,00966183574879;0,841375309813848;34,0;43,0;45,0;46,0;1,5434782608695652;1,0
True;True;False;True;False;False;False;True;True;True;False;42,0;133,0;46,0;88,34541062801932;0,8467739809101935;32,0;45,0;45,0;46,0;1,5434782608695652;1,0
True;True;False;True;False;False;False;True;True;False;True;42,0;133,0;46,0;85,01207729468598;0,8085350419237463;30,0;44,0;45,0;45,0;1,7173913043478262;1,0
True;True;False;True;False;False;False;True;False;True;True;42,0;133,0;46,0;87,6207729468599;0,8229644571006697;32,0;44,0;45,0;46,0;1,5869565217391304;1,0
True;True;False;True;False;False;False;False;True;True;True;42,0;133,0;46,0;88,09178743961353;0,8209803301165427;32,0;44,0;45,0;46,0;1,565217391304348;1,0
True;True;False;False;True;True;True;True;False;False;False;42,0;133,0;46,0;85,45893719806763;0,8118573010599588;31,0;44,0;45,0;46,0;1,608695652173913;1,0
True;True;False;False;True;True;True;False;True;False;False;42,0;133,0;46,0;86,70289855072464;0,8251661129568106;31,0;43,0;46,0;46,0;1,5434782608695652;1,0
True;True;False;False;True;True;True;False;False;True;False;42,0;133,0;46,0;87,76570048309178;0,8365171650055371;33,0;43,0;45,0;46,0;1,5434782608695652;1,0
True;True;False;False;True;True;True;False;False;False;True;42,0;133,0;46,0;87,42753623188406;0,8033407161314139;31,0;44,0;46,0;46,0;1,5;1,0
True;True;False;False;True;True;False;True;True;False;False;42,0;133,0;46,0;85,59178743961353;0,7789774824658545;30,0;44,0;45,0;46,0;1,5869565217391304;1,0
True;True;False;False;True;True;False;True;False;True;False;42,0;133,0;46,0;86,23188405797102;0,8027870062753782;32,0;42,0;45,0;46,0;1,608695652173913;1,0
True;True;False;False;True;True;False;True;False;False;True;42,0;133,0;46,0;85,2536231884058;0,7750092284976007;29,0;44,0;45,0;46,0;1,5869565217391304;1,0
True;True;False;False;True;True;False;False;True;True;False;42,0;133,0;46,0;90,53140096618357;0,888658176448874;36,0;44,0;46,0;46,0;1,434782608695652;1,0
True;True;False;False;True;True;False;False;True;False;True;42,0;133,0;46,0;85,33816425120773;0,7676264304171282;29,0;44,0;46,0;46,0;1,565217391304348;1,0
True;True;False;False;True;True;False;False;False;True;True;42,0;133,0;46,0;89,3840579710145;0,8549280177187154;34,0;44,0;46,0;46,0;1,4565217391304348;1,0
True;True;False;False;True;False;True;True;True;False;False;42,0;133,0;46,0;85,80917874396134;0,8172427885883035;31,0;43,0;45,0;46,0;1,5869565217391304;1,0
True;True;False;False;True;False;True;True;False;True;False;42,0;133,0;46,0;85,47101449275362;0,8237620629647208;30,0;43,0;45,0;46,0;1,5869565217391304;1,0
True;True;False;False;True;False;True;True;False;False;True;42,0;133,0;46,0;84,05797101449275;0,7622541264567841;29,0;43,0;45,0;46,0;1,6521739130434783;1,0
True;True;False;False;True;False;True;False;True;True;False;42,0;133,0;46,0;88,92512077294685;0,8673996730475136;33,0;43,0;46,0;46,0;1,4565217391304348;1,0
True;True;False;False;True;False;True;False;True;False;True;42,0;133,0;46,0;86,83574879227052;0,7979552286030691;31,0;43,0;46,0;46,0;1,5217391304347827;1,0
True;True;False;False;True;False;True;False;False;True;True;42,0;133,0;46,0;87,30676328502415;0,8297012603491011;31,0;43,0;46,0;46,0;1,5;1,0
True;True;False;False;True;False;False;True;True;True;False;42,0;133,0;46,0;87,08937198067632;0,8166758951642672;32,0;43,0;45,0;46,0;1,5434782608695652;1,0
True;True;False;False;True;False;False;True;True;False;True;42,0;133,0;46,0;84,78260869565217;0,7650885935769656;29,0;44,0;45,0;46,0;1,608695652173913;1,0
True;True;False;False;True;False;False;True;False;True;True;42,0;133,0;46,0;86,41304347826086;0,7968346253229974;30,0;43,0;45,0;46,0;1,5434782608695652;1,0
True;True;False;False;True;False;False;False;True;True;True;42,0;133,0;46,0;88,79227053140096;0,8430232558139534;33,0;43,0;46,0;46,0;1,4782608695652173;1,0
True;True;False;False;False;True;True;True;True;False;False;42,0;133,0;46,0;86,21980676328502;0,832641196013289;32,0;43,0;45,0;45,0;1,7391304347826086;1,0
True;True;False;False;False;True;True;True;False;True;False;42,0;133,0;46,0;87,97101449275362;0,8518496545905184;34,0;43,0;45,0;46,0;1,5869565217391304;1,0
True;True;False;False;False;True;True;True;False;False;True;42,0;133,0;46,0;84,96376811594203;0,8093853820598007;31,0;43,0;45,0;45,0;1,7608695652173914;1,0
True;True;False;False;False;True;True;False;True;True;False;42,0;133,0;46,0;89,64975845410628;0,8796142488002953;36,0;43,0;45,0;46,0;1,5217391304347827;1,0
True;True;False;False;False;True;True;False;True;False;True;42,0;133,0;46,0;86,4975845410628;0,8312107788851977;32,0;43,0;44,0;45,0;1,7391304347826086;1,0
True;True;False;False;False;True;True;False;False;True;True;42,0;133,0;46,0;89,34782608695653;0,8725544481358434;35,0;43,0;45,0;46,0;1,5434782608695652;1,0
True;True;False;False;False;True;False;True;True;True;False;42,0;133,0;46,0;90,31400966183575;0,8869970468807677;36,0;44,0;45,0;46,0;1,5;1,0
True;True;False;False;False;True;False;True;True;False;True;42,0;133,0;46,0;85,90579710144928;0,8357459262774879;31,0;43,0;45,0;45,0;1,7173913043478262;1,0
True;True;False;False;False;True;False;True;False;True;True;42,0;133,0;46,0;88,71980676328502;0,8541435954226652;35,0;43,0;45,0;46,0;1,608695652173913;1,0
True;True;False;False;False;True;False;False;True;True;True;42,0;133,0;46,0;89,91545893719807;0,8660483573274271;35,0;44,0;45,0;46,0;1,5434782608695652;1,0
True;True;False;False;False;False;True;True;True;True;False;42,0;133,0;46,0;88,15217391304347;0,8419290196698835;32,0;44,0;45,0;46,0;1,5217391304347827;1,0
True;True;False;False;False;False;True;True;True;False;True;42,0;133,0;46,0;85,22946859903382;0,803999894531456;30,0;43,0;45,0;45,0;1,7173913043478262;1,0
True;True;False;False;False;False;True;True;False;True;True;42,0;133,0;46,0;88,4903381642512;0,8359766387175026;33,0;44,0;45,0;46,0;1,5217391304347827;1,0
True;True;False;False;False;False;True;False;True;True;True;42,0;133,0;46,0;88,40579710144927;0,8478814006222645;32,0;45,0;45,0;46,0;1,5;1,0
True;True;False;False;False;False;False;True;True;True;True;42,0;133,0;46,0;89,15458937198068;0,8507422348784475;33,0;45,0;45,0;46,0;1,5217391304347827;1,0
True;False;True;True;True;True;True;False;False;False;False;40,0;120,0;44,0;81,53049482163406;0,7351282051282051;27,0;40,0;43,0;44,0;1,75;1,0
True;False;True;True;True;True;False;True;False;False;False;40,0;120,0;44,0;83,34292289988493;0,7617948717948718;28,0;41,0;43,0;44,0;1,6590909090909092;1,0
True;False;True;True;True;True;False;False;True;False;False;40,0;120,0;44,0;83,8463751438435;0,7614102564102564;29,0;41,0;44,0;44,0;1,6363636363636365;1,0
True;False;True;True;True;True;False;False;False;True;False;40,0;120,0;44,0;86,24856156501725;0,8183974358974359;30,0;42,0;43,0;44,0;1,6363636363636365;1,0
True;False;True;True;True;True;False;False;False;False;True;40,0;120,0;44,0;81,77502876869966;0,7364102564102564;27,0;40,0;44,0;44,0;1,7045454545454546;1,0
True;False;True;True;True;False;True;True;False;False;False;40,0;120,0;44,0;80,88319907940162;0,7292948717948718;25,0;42,0;43,0;44,0;1,7045454545454546;1,0
True;False;True;True;True;False;True;False;True;False;False;40,0;120,0;44,0;79,6173762945915;0,6984615384615384;25,0;41,0;43,0;44,0;1,7727272727272727;1,0
True;False;True;True;True;False;True;False;False;True;False;40,0;120,0;44,0;85,63003452243959;0,7879807692307692;30,0;41,0;43,0;44,0;1,6590909090909092;1,0
True;False;True;True;True;False;True;False;False;False;True;40,0;120,0;44,0;78,56731875719217;0,6809615384615384;24,0;41,0;43,0;44,0;1,8181818181818181;1,0
True;False;True;True;True;False;False;True;True;False;False;40,0;120,0;44,0;82,69562715765248;0,7292948717948718;27,0;42,0;43,0;44,0;1,6590909090909092;1,0
True;False;True;True;True;False;False;True;False;True;False;40,0;120,0;44,0;85,08342922899885;0,7961538461538462;29,0;42,0;43,0;44,0;1,5909090909090908;1,0
True;False;True;True;True;False;False;True;False;False;True;40,0;120,0;44,0;80,37974683544304;0,7022115384615384;25,0;42,0;43,0;44,0;1,7272727272727273;1,0
True;False;True;True;True;False;False;False;True;True;False;40,0;120,0;44,0;88,70828538550057;0,8538141025641025;32,0;42,0;43,0;44,0;1,5454545454545454;1,0
True;False;True;True;True;False;False;False;True;False;True;40,0;120,0;44,0;81,38665132336018;0,7132692307692308;26,0;42,0;44,0;44,0;1,6818181818181819;1,0
True;False;True;True;True;False;False;False;False;True;True;40,0;120,0;44,0;86,44994246260069;0,8080128205128204;30,0;42,0;43,0;44,0;1,5681818181818181;1,0
True;False;True;True;False;True;True;True;False;False;False;40,0;120,0;44,0;82,68124280782509;0,7473076923076923;28,0;40,0;43,0;43,0;1,8636363636363635;1,0
True;False;True;True;False;True;True;False;True;False;False;40,0;120,0;44,0;83,31415420023015;0,7625;28,0;41,0;42,0;43,0;1,8636363636363635;1,0
True;False;True;True;False;True;True;False;False;True;False;40,0;120,0;44,0;85,04027617951668;0,8031410256410257;30,0;41,0;43,0;43,0;1,75;1,0
True;False;True;True;False;True;True;False;False;False;True;40,0;120,0;44,0;81,6168009205984;0,7431089743589744;27,0;40,0;42,0;43,0;1,9545454545454546;1,0
True;False;True;True;False;True;False;True;True;False;False;40,0;120,0;44,0;82,94016110471806;0,7556410256410256;28,0;41,0;43,0;43,0;1,8409090909090908;1,0
True;False;True;True;False;True;False;True;False;True;False;40,0;120,0;44,0;86,27733026467203;0,8190384615384616;30,0;42,0;43,0;44,0;1,6136363636363635;1,0
True;False;True;True;False;True;False;True;False;False;True;40,0;120,0;44,0;81,27157652474108;0,7368910256410256;27,0;40,0;43,0;43,0;1,9090909090909092;1,0
True;False;True;True;False;True;False;False;True;True;False;40,0;120,0;44,0;86,53624856156502;0,8170833333333334;31,0;42,0;43,0;43,0;1,7272727272727273;1,0
True;False;True;True;False;True;False;False;True;False;True;40,0;120,0;44,0;83,67376294591485;0,7774038461538462;29,0;40,0;42,0;44,0;1,7272727272727273;1,0
True;False;True;True;False;True;False;False;False;True;True;40,0;120,0;44,0;85,51495972382048;0,8074999999999999;30,0;41,0;43,0;43,0;1,75;1,0
True;False;True;True;False;False;True;True;True;False;False;40,0;120,0;44,0;83,3716915995397;0,7396153846153847;28,0;42,0;43,0;43,0;1,7727272727272727;1,0
True;False;True;True;False;False;True;True;False;True;False;40,0;120,0;44,0;86,95339470655927;0,836346153846154;30,0;42,0;43,0;44,0;1,5454545454545454;1,0
True;False;True;True;False;False;True;True;False;False;True;40,0;120,0;44,0;83,08400460299194;0,7556410256410256;28,0;41,0;43,0;43,0;1,8181818181818181;1,0
True;False;True;True;False;False;True;False;True;True;False;40,0;120,0;44,0;90,46317606444188;0,8704487179487179;34,0;42,0;43,0;43,0;1,5454545454545454;1,0
True;False;True;True;False;False;True;False;True;False;True;40,0;120,0;44,0;82,30724971231301;0,7583333333333333;27,0;42,0;42,0;43,0;1,8636363636363635;1,0
True;False;True;True;False;False;True;False;False;True;True;40,0;120,0;44,0;88,65074798619102;0,8546153846153846;32,0;42,0;43,0;43,0;1,5909090909090908;1,0
True;False;True;True;False;False;False;True;True;True;False;40,0;120,0;44,0;87,35615650172612;0,8396794871794873;31,0;42,0;43,0;44,0;1,5454545454545454;1,0
True;False;True;True;False;False;False;True;True;False;True;40,0;120,0;44,0;83,38607594936708;0,7772756410256411;27,0;42,0;43,0;43,0;1,8181818181818181;1,0
True;False;True;True;False;False;False;True;False;True;True;40,0;120,0;44,0;86,01841196777906;0,8232051282051284;29,0;42,0;43,0;44,0;1,5909090909090908;1,0
True;False;True;True;False;False;False;False;True;True;True;40,0;120,0;44,0;87,68699654775605;0,8441666666666666;31,0;42,0;43,0;43,0;1,6590909090909092;1,0
True;False;True;False;True;True;True;True;False;False;False;40,0;120,0;44,0;83,34292289988493;0,7617948717948718;28,0;41,0;43,0;44,0;1,6590909090909092;1,0
True;False;True;False;True;True;True;False;True;False;False;40,0;120,0;44,0;84,20598388952818;0,7666025641025642;28,0;42,0;44,0;44,0;1,5909090909090908;1,0
True;False;True;False;True;True;True;False;False;True;False;40,0;120,0;44,0;86,75201380897583;0,8267307692307693;30,0;42,0;43,0;44,0;1,6136363636363635;1,0
True;False;True;False;True;True;True;False;False;False;True;40,0;120,0;44,0;82,83947065592636;0,7430448717948719;28,0;41,0;43,0;44,0;1,6818181818181819;1,0
True;False;True;False;True;True;False;True;True;False;False;40,0;120,0;44,0;84,60874568469505;0,7832692307692308;29,0;42,0;44,0;44,0;1,5909090909090908;1,0
True;False;True;False;True;True;False;True;False;True;False;40,0;120,0;44,0;86,30609896432682;0,8196794871794871;30,0;42,0;43,0;44,0;1,5909090909090908;1,0
True;False;True;False;True;True;False;True;False;False;True;40,0;120,0;44,0;84,75258918296893;0,7592948717948718;29,0;41,0;43,0;44,0;1,6136363636363635;1,0
True;False;True;False;True;True;False;False;True;True;False;40,0;120,0;44,0;88,03222094361335;0,8335897435897437;32,0;42,0;43,0;43,0;1,6136363636363635;1,0
True;False;True;False;True;True;False;False;True;False;True;40,0;120,0;44,0;83,44361334867665;0,7422435897435898;27,0;42,0;44,0;44,0;1,5909090909090908;1,0
True;False;True;False;True;True;False;False;False;True;True;40,0;120,0;44,0;85,87456846950519;0,8023717948717948;29,0;42,0;43,0;44,0;1,6136363636363635;1,0
True;False;True;False;True;False;True;True;True;False;False;40,0;120,0;44,0;82,79631760644419;0,7299358974358975;27,0;42,0;44,0;44,0;1,6363636363636365;1,0
True;False;True;False;True;False;True;True;False;True;False;40,0;120,0;44,0;85,54372842347526;0,7955128205128206;29,0;42,0;43,0;44,0;1,5909090909090908;1,0
